Dummy,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Day,Year,Age_since_renovated,wavefront,price
1,5,1.75,2280,43560,1.0,1,4,8,1380,900,1949,0,98166,47.4558,-122.362,1940,17664,10,22,2014,65,0,5.71
1,4,2.75,3300,12090,2.0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239,5,12,2014,61,0,9.27
1,3,1.75,1480,6985,1.5,0,4,7,1200,280,1926,0,98117,47.686,-122.374,1480,5588,4,27,2015,89,0,6.35
1,2,1.0,880,17743,1.0,0,4,5,880,0,1951,0,98031,47.4115,-122.197,1217,13000,3,25,2015,64,0,2.925
1,3,2.0,1090,6090,1.0,0,3,7,940,150,1940,0,98118,47.5118,-122.259,1840,6090,5,6,2015,75,0,1.58
1,2,2.25,1530,981,3.0,0,3,8,1480,50,2006,0,98103,47.6533,-122.346,1530,1282,10,31,2014,8,0,5.2
1,3,1.75,1580,9705,1.0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942,7,24,2014,37,0,2.16
1,4,1.75,2470,131790,2.0,2,3,8,2470,0,1937,0,98070,47.4421,-122.444,1470,92747,6,9,2014,77,0,5.85
1,3,2.25,1890,7498,1.0,0,3,7,1190,700,1987,0,98125,47.73,-122.297,1660,8100,8,19,2014,27,0,4.235
1,4,1.5,2170,9948,2.0,0,3,7,2170,0,1952,0,98148,47.4263,-122.331,1500,9750,10,29,2014,62,0,1.95
1,4,2.75,2630,4501,2.0,0,3,8,2630,0,2015,0,98028,47.7748,-122.244,2380,4599,4,29,2015,0,0,6.1999
1,4,2.5,2280,7200,2.0,0,3,8,2280,0,1994,0,98030,47.3829,-122.207,2250,7200,5,30,2014,20,0,3.22
1,3,2.5,1530,2913,2.0,0,4,7,1530,0,1986,0,98033,47.6939,-122.184,1370,3783,7,9,2014,28,0,3.79
1,4,2.5,1560,12220,1.5,0,4,7,1560,0,1965,0,98027,47.5287,-122.053,1920,12220,9,30,2014,49,0,5.111
1,3,3.25,2660,17852,2.5,0,3,8,2660,0,2014,0,98010,47.3077,-122.011,1320,11876,12,23,2014,0,0,3.79
1,3,1.75,1330,7500,1.0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800,5,5,2014,53,0,7.87
1,4,4.0,4000,9309,2.0,0,3,9,4000,0,2007,0,98065,47.5421,-121.888,3920,8048,8,21,2014,7,0,6.88
1,5,3.0,3223,6371,2.0,0,3,9,3223,0,2014,0,98042,47.3584,-122.163,1979,9008,5,14,2015,1,0,4.79349
1,2,2.5,1390,1302,2.0,0,3,7,1390,0,1987,0,98003,47.3081,-122.329,1390,2052,2,24,2015,28,0,1.9195
1,3,2.25,1640,4420,2.0,0,4,7,1640,0,1918,1983,98002,47.311,-122.21,1230,6632,10,24,2014,31,0,2.5
1,3,2.25,2280,8500,1.0,0,4,7,1680,600,1977,0,98034,47.7211,-122.166,1890,7700,9,16,2014,37,0,4.1995
1,4,1.0,1320,11212,1.0,0,5,6,1320,0,1914,0,98002,47.3098,-122.209,1060,6766,3,12,2015,101,0,2.5
1,6,5.0,3028,18055,2.0,0,3,7,3028,0,2005,0,98030,47.3651,-122.197,1400,34575,1,9,2015,10,0,4.8
1,3,2.0,1410,8384,1.0,0,3,7,1410,0,1985,0,98001,47.3315,-122.263,1410,9205,9,10,2014,29,0,2.05
1,4,3.5,2370,3302,2.0,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,2170,3800,1,12,2015,1,0,8.0
1,5,1.75,2850,11860,1.0,0,3,9,2850,0,1951,0,98155,47.7503,-122.28,2640,11604,8,4,2014,63,0,7.5
1,5,3.0,2370,6000,1.5,2,3,8,1340,1030,1926,2003,98107,47.6645,-122.358,1350,4500,10,29,2014,11,0,7.7
1,5,3.5,4800,14984,2.0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,7,28,2014,16,0,13.5
1,3,3.0,1740,1100,3.0,0,3,8,1740,0,2007,0,98107,47.67,-122.391,1370,1180,3,11,2015,8,0,5.9
1,3,2.75,2930,5569,1.0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,6,2,2014,10,0,5.599
1,3,2.5,2940,15875,2.0,0,3,10,2940,0,1994,0,98075,47.5947,-122.016,2980,15875,3,5,2015,21,0,7.8
1,4,3.5,3150,6202,2.0,0,3,7,3150,0,2005,0,98042,47.3993,-122.162,2950,5940,5,22,2014,9,0,3.3
1,4,2.25,2390,12292,1.0,0,5,9,2390,0,1962,0,98040,47.5528,-122.221,2870,12337,1,12,2015,53,0,9.84
1,3,2.25,1790,7125,1.0,0,3,7,1220,570,1974,0,98034,47.7184,-122.226,2040,7950,9,2,2014,40,0,3.92
1,3,1.75,2000,6130,1.0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150,11,18,2014,63,0,5.49
1,2,1.0,910,4725,1.0,0,3,7,910,0,1949,0,98115,47.676,-122.281,1600,5200,12,1,2014,65,0,5.15
1,5,2.25,2710,22120,1.0,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224,12,5,2014,59,0,4.952
1,5,2.5,2390,8775,1.0,0,4,7,1270,1120,1980,0,98058,47.4639,-122.17,1800,8000,11,26,2014,34,0,3.58
1,3,2.0,1260,5460,1.0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460,3,19,2015,43,0,5.05
1,3,2.25,1790,9927,1.0,2,4,7,1240,550,1969,0,98075,47.5822,-122.077,2610,10700,4,22,2015,46,0,6.5
1,5,2.0,2420,21000,1.5,0,3,8,2420,0,1966,0,98033,47.677,-122.165,1940,8085,1,29,2015,49,0,6.75
1,3,1.75,1270,6017,1.0,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381,4,2,2015,25,0,4.06
1,4,2.25,3040,10283,1.0,0,4,8,1430,1610,1984,0,98074,47.6268,-122.038,1870,11074,4,6,2015,31,0,5.4
1,6,3.0,2530,9000,1.0,0,3,6,2530,0,1978,0,98033,47.6716,-122.199,1886,6000,12,17,2014,36,0,8.3
1,3,2.25,1520,5750,2.0,0,3,8,1400,120,1908,2006,98116,47.5787,-122.388,1420,5650,8,1,2014,8,0,6.726
1,3,2.0,1530,8700,1.0,0,4,7,1530,0,1970,0,98055,47.4529,-122.207,1960,7600,6,3,2014,44,0,2.35
1,4,3.5,3410,10769,2.0,0,3,10,3410,0,2008,0,98004,47.6081,-122.198,2650,10058,5,19,2014,6,0,14.1
1,4,2.5,2560,5800,2.0,0,3,9,2560,0,2005,0,98038,47.3474,-122.025,3040,5800,1,8,2015,10,0,3.88
1,4,2.75,2470,7200,1.0,0,5,7,1350,1120,1940,0,98108,47.5631,-122.317,1500,6000,8,20,2014,74,0,5.25
1,3,3.75,2380,3600,1.5,0,3,7,1690,690,1927,0,98112,47.6374,-122.307,1990,3520,9,5,2014,87,0,6.95
1,3,1.0,1150,8000,1.5,0,4,6,1150,0,1913,1957,98001,47.2749,-122.252,1170,9600,3,25,2015,58,0,1.68
1,2,1.5,1084,3427,2.0,0,3,7,1084,0,1976,0,98125,47.7117,-122.326,1084,6250,4,12,2015,39,0,2.65
1,4,2.25,1740,9613,2.0,0,5,8,1740,0,1989,0,98058,47.463,-122.125,1680,9769,9,15,2014,25,0,3.0
1,3,2.0,1630,8018,1.0,0,3,7,1630,0,2003,0,98001,47.2638,-122.243,1610,8397,5,27,2014,11,0,2.6
1,2,1.0,840,6480,1.0,0,4,5,840,0,1954,0,98001,47.264,-122.258,1100,7300,3,26,2015,61,0,1.245
1,4,3.5,4360,24603,2.0,0,3,12,4360,0,1998,0,98074,47.6035,-122.005,4770,27521,10,13,2014,16,0,14.5
1,4,2.25,2620,33578,2.0,0,3,7,2620,0,1977,0,98075,47.5921,-122.013,2520,35160,10,29,2014,37,0,5.35
1,4,3.75,3070,5850,2.0,0,5,9,2400,670,1927,0,98112,47.633,-122.283,2940,5573,5,27,2014,87,0,15.7
1,3,2.25,1350,1234,2.0,0,3,7,1160,190,2007,0,98106,47.5565,-122.363,1420,1234,2,23,2015,8,0,2.99999
1,3,2.5,2210,7557,2.0,0,3,9,2210,0,1989,0,98023,47.3079,-122.393,2440,8641,6,11,2014,25,0,3.3
1,3,2.5,1970,14876,1.0,0,3,7,1320,650,1981,0,98146,47.5031,-122.372,2030,8008,5,1,2015,34,0,5.4
1,4,2.5,2190,7350,2.5,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350,5,14,2014,56,0,9.25
1,5,3.25,4260,7861,2.0,0,3,10,4260,0,2005,0,98074,47.611,-121.992,4020,7528,9,18,2014,9,0,9.94
1,2,1.0,710,4240,1.0,0,4,6,710,0,1942,0,98106,47.5226,-122.351,850,5200,12,29,2014,72,0,2.71
1,5,1.5,1720,4000,1.5,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000,4,13,2015,90,0,6.83
1,3,1.75,1620,3975,1.0,0,5,7,940,680,1926,0,98117,47.6786,-122.368,1320,3922,5,23,2014,88,0,6.41
1,3,1.5,1900,43186,1.5,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028,12,4,2014,43,0,4.275
1,4,2.5,2542,6120,2.0,0,3,8,2542,0,2014,0,98030,47.3751,-122.188,2419,8984,10,31,2014,0,0,3.5995
1,3,1.75,1520,8100,1.0,0,5,6,760,760,1945,0,98117,47.6966,-122.375,1040,8100,3,13,2015,70,0,4.75
1,3,2.0,1310,2550,1.0,0,3,7,780,530,1986,0,98103,47.6911,-122.35,1460,5100,6,9,2014,28,0,4.28
1,6,5.25,2860,5682,2.0,0,3,7,2860,0,1978,0,98002,47.303,-122.221,1390,5956,5,20,2014,36,0,3.0
1,4,1.0,1630,2566,1.5,0,3,7,1630,0,1921,0,98122,47.6183,-122.3,1220,2314,7,1,2014,93,0,5.81
1,3,3.75,6400,76665,1.0,2,4,10,3810,2590,1966,0,98177,47.7313,-122.37,3430,60548,7,29,2014,48,0,13.3
1,3,1.0,1250,7210,1.0,0,4,7,1250,0,1968,0,98031,47.4169,-122.168,1010,7210,3,5,2015,47,0,1.5
1,2,1.0,1290,4650,1.0,0,4,7,1290,0,1906,0,98115,47.6877,-122.325,1640,3900,7,7,2014,108,0,4.94
1,2,2.25,1540,958,3.0,0,3,9,1540,0,2007,0,98122,47.6179,-122.318,1410,958,5,19,2014,7,0,6.4
1,1,1.0,720,123710,1.0,0,4,6,720,0,1935,0,98092,47.2893,-122.084,1860,297514,12,30,2014,79,0,2.5
1,3,2.5,1350,3068,2.0,0,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000,6,3,2014,23,0,6.13
1,4,3.0,2620,214750,2.0,0,3,8,2620,0,1992,0,98058,47.4239,-122.068,2060,212137,1,27,2015,23,0,6.785
1,3,1.75,2420,65501,2.0,1,3,8,2420,0,1984,0,98074,47.6525,-122.087,2970,19036,9,15,2014,30,0,5.0
1,3,1.0,910,5250,1.0,0,4,6,910,0,1971,0,98166,47.4729,-122.352,1650,10442,5,27,2014,43,0,2.44
1,4,1.75,1480,9523,1.0,0,3,7,1120,360,1959,0,98030,47.3732,-122.217,1590,8300,12,19,2014,55,0,2.399
1,2,1.75,1510,4980,1.0,0,3,8,1510,0,2006,0,98053,47.7191,-122.023,1350,4157,6,30,2014,8,0,4.19
1,4,2.0,1890,6302,2.0,0,3,7,1890,0,1997,0,98030,47.3846,-122.205,1690,5369,6,20,2014,17,0,2.82
1,4,2.5,2052,3723,2.0,0,3,8,2052,0,2014,0,98003,47.2824,-122.295,2052,5250,5,22,2014,0,0,3.499
1,4,2.0,2090,3610,1.5,0,5,7,1790,300,1927,0,98115,47.6881,-122.313,1660,3767,6,11,2014,87,0,6.194
1,4,2.5,2650,6000,2.0,0,3,9,2650,0,2000,0,98038,47.3768,-122.028,2630,6381,9,5,2014,14,0,4.284
1,4,2.75,2780,6207,2.0,0,3,8,2780,0,2001,0,98053,47.6867,-122.038,2660,5592,8,1,2014,13,0,7.05
1,2,1.75,2050,11900,1.0,0,4,8,2050,0,1950,0,98004,47.6209,-122.219,2980,11900,5,28,2014,64,0,11.0
1,6,2.25,2820,15600,1.5,2,5,7,1970,850,1940,0,98166,47.4635,-122.362,2520,7797,5,8,2014,74,0,5.432
1,4,2.5,2400,7292,1.0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909,3,12,2015,35,0,4.15
1,3,1.75,2380,10450,1.0,0,3,8,1400,980,1977,0,98052,47.6409,-122.111,2150,9600,2,9,2015,38,0,5.65
1,4,2.5,3140,14421,2.0,0,3,10,3140,0,1994,0,98075,47.5943,-122.018,3140,17417,7,30,2014,20,0,7.8
1,4,2.5,2780,7985,2.0,0,4,10,2780,0,1992,0,98029,47.5608,-122.016,2650,8094,3,12,2015,23,0,7.17
1,4,2.25,2260,29930,2.0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,5,6,2014,37,0,5.99
1,2,2.0,1360,5433,1.0,0,3,8,1360,0,1974,2003,98198,47.3804,-122.32,1160,5264,12,26,2014,11,0,2.55
1,3,2.5,1690,4102,2.0,0,3,7,1690,0,2003,0,98038,47.3552,-122.015,1830,4733,11,26,2014,11,0,2.95
1,4,2.5,2090,9702,1.0,0,5,7,1320,770,1965,0,98133,47.7467,-122.339,1850,7200,6,11,2014,49,0,4.65
1,5,2.0,2020,5000,1.5,0,4,7,2020,0,1938,0,98117,47.6949,-122.37,1510,6600,5,6,2014,76,0,4.88
1,3,2.5,1600,1936,2.0,0,3,7,1600,0,2007,0,98108,47.5629,-122.297,1600,1936,6,24,2014,7,0,3.95
1,4,2.5,2260,7500,1.0,0,3,8,1460,800,1965,0,98055,47.4645,-122.196,2260,7500,1,7,2015,50,0,3.5
1,3,2.25,1250,1033,3.0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150,1,6,2015,8,0,3.44
1,4,3.0,3750,11025,2.0,0,3,10,3750,0,1976,0,98074,47.6367,-122.059,2930,12835,5,9,2014,38,0,9.2
1,4,2.25,2290,12174,1.0,4,3,7,1490,800,1948,0,98178,47.5114,-122.245,2290,9379,7,15,2014,66,1,8.405
1,4,1.75,2780,11000,1.0,0,3,9,1560,1220,1964,0,98004,47.595,-122.203,2350,11700,3,19,2015,51,0,8.7
1,2,1.0,770,5680,1.0,0,4,6,770,0,1929,0,98117,47.6951,-122.366,1170,5514,2,6,2015,86,0,3.65
1,4,2.75,3160,8429,1.0,3,4,7,1620,1540,1982,0,98178,47.511,-122.251,1760,6780,3,26,2015,33,0,5.52
1,3,4.0,2080,2250,3.0,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250,7,3,2014,17,0,7.15
1,2,2.0,1570,4665,1.0,0,3,8,1570,0,2006,0,98053,47.709,-122.017,2165,6262,7,8,2014,8,0,5.9235
1,2,1.5,1160,3838,2.0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780,2,2,2015,32,0,2.99
1,4,2.5,3160,11380,2.0,0,3,9,3160,0,1983,0,98074,47.6318,-122.039,2970,10385,5,16,2014,31,0,6.45
1,4,1.75,1980,7350,1.0,0,3,7,1430,550,1973,0,98034,47.7088,-122.202,1870,7920,7,31,2014,41,0,4.5
1,4,2.5,2300,6448,2.0,0,3,8,2300,0,2001,0,98030,47.3813,-122.204,1860,5872,7,3,2014,13,0,3.42
1,3,2.5,3240,33661,2.0,0,3,8,3240,0,2001,0,98059,47.4785,-122.095,1870,43560,7,29,2014,13,0,5.75
1,4,2.5,2540,4241,2.0,0,3,8,2540,0,2009,0,98052,47.7073,-122.112,3010,4929,10,7,2014,5,0,7.17
1,2,1.5,1650,7311,1.0,0,3,7,860,790,1978,0,98133,47.7772,-122.357,1660,7255,12,18,2014,36,0,3.64
1,4,1.5,1220,4900,1.0,0,3,6,1220,0,1942,0,98118,47.5292,-122.269,1410,3000,11,13,2014,72,0,2.5
1,4,2.5,2310,14023,2.0,0,3,9,2310,0,1991,0,98019,47.7351,-121.964,2410,14007,5,14,2014,23,0,4.7
1,3,2.25,3230,35306,2.0,0,3,9,3230,0,1987,0,98092,47.3065,-122.113,2760,35285,12,15,2014,27,0,3.7
1,2,2.75,2820,11770,2.0,0,3,7,1630,1190,1947,0,98168,47.5102,-122.324,1690,12500,4,2,2015,68,0,3.5
1,3,1.75,1620,10000,1.5,0,5,6,1620,0,1918,0,98178,47.5091,-122.262,1880,10000,12,26,2014,96,0,3.99
1,3,1.0,1690,7700,1.0,0,4,7,1690,0,1969,0,98003,47.3444,-122.304,1590,7700,11,19,2014,45,0,2.15
1,4,2.0,1440,10800,1.0,0,4,7,1440,0,1967,0,98001,47.3417,-122.283,1190,7380,3,5,2015,48,0,2.3
1,2,2.5,2410,102366,1.0,0,4,7,1940,470,1912,1989,98024,47.5629,-121.918,2460,310582,7,10,2014,25,0,6.0
1,5,3.0,3480,6625,2.0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400,2,18,2015,3,0,5.9
1,5,1.75,1650,3000,1.5,0,3,8,1650,0,1902,0,98144,47.5955,-122.306,1740,4000,7,7,2014,112,0,4.43
1,3,1.75,1660,9600,1.0,0,3,8,1380,280,1981,0,98011,47.7601,-122.167,2030,9500,6,3,2014,33,0,4.2
1,3,2.5,2290,5089,2.0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984,12,8,2014,13,0,5.85
1,3,2.5,2080,3920,2.0,0,3,8,2080,0,2010,0,98118,47.5412,-122.286,2110,3710,5,8,2015,5,0,4.485
1,3,1.5,1510,16200,1.0,0,3,7,1510,0,1970,0,98031,47.3926,-122.167,1650,13950,11,13,2014,44,0,2.75
1,3,1.75,1830,9720,1.0,1,3,7,1150,680,1928,1976,98040,47.5511,-122.23,3380,10854,8,8,2014,38,0,5.5
1,3,2.25,2650,12845,1.0,3,3,9,1770,880,1977,0,98034,47.7209,-122.256,2650,12902,10,23,2014,37,0,8.98
1,4,3.0,2460,10401,1.0,0,5,7,1700,760,1947,0,98125,47.7106,-122.285,1470,7727,3,26,2015,68,0,5.7
1,4,2.5,2230,8500,2.0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,2270,8770,7,29,2014,20,0,3.25
1,3,1.75,2050,5160,1.5,0,4,8,1300,750,1926,0,98112,47.6374,-122.304,2220,5960,3,19,2015,89,0,7.39
1,4,1.0,1430,5909,1.0,0,3,6,1070,360,1947,0,98155,47.7623,-122.313,1460,8433,1,21,2015,68,0,2.7
1,3,2.5,1260,972,2.0,0,3,8,840,420,2008,0,98144,47.5872,-122.316,1270,925,12,26,2014,6,0,3.535
1,3,2.5,2730,11380,2.0,0,3,10,2730,0,1995,0,98075,47.58,-122.057,2800,10070,8,21,2014,19,0,7.7
1,4,1.75,2230,6838,1.0,0,3,7,1320,910,1985,0,98008,47.5742,-122.118,1580,7500,4,6,2015,30,0,5.6
1,3,3.5,1730,1349,3.0,0,3,9,1350,380,2009,0,98102,47.6224,-122.326,1830,3300,9,2,2014,5,0,6.35
1,3,1.75,1510,6000,1.0,0,3,7,1060,450,1947,0,98136,47.5535,-122.39,1610,6000,10,27,2014,67,0,3.6
1,4,3.5,3450,6873,2.0,0,3,10,2750,700,2004,0,98058,47.459,-122.118,3450,6873,5,7,2015,11,0,5.9
1,4,2.5,2840,6268,2.0,0,3,9,2840,0,1998,0,98028,47.7386,-122.235,2790,6526,5,9,2014,16,0,5.8
1,4,2.5,3060,7920,1.0,0,3,8,1810,1250,1974,0,98028,47.7675,-122.261,2690,7767,2,18,2015,41,0,4.465
1,3,2.5,1450,5175,1.0,0,3,8,1030,420,1995,0,98133,47.7082,-122.338,1740,9250,12,2,2014,19,0,4.65
1,4,1.0,1500,6360,1.5,0,3,6,1500,0,1944,0,98178,47.4979,-122.24,1190,6360,8,8,2014,70,0,2.35
1,4,1.5,1980,3240,1.5,0,4,8,1780,200,1930,0,98144,47.584,-122.294,2250,4000,4,2,2015,85,0,6.15
1,5,2.5,4600,19831,1.0,3,3,9,2300,2300,1956,2015,98177,47.7608,-122.378,2890,19831,6,6,2014,-1,0,8.05
1,4,1.75,1980,7840,1.0,0,4,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400,8,5,2014,53,0,4.16
1,2,1.0,1020,8155,1.0,0,4,7,1020,0,1948,0,98177,47.7257,-122.361,1430,8157,5,8,2014,66,0,4.05
1,4,3.25,3140,10752,2.0,0,3,7,2300,840,1992,0,98146,47.5022,-122.363,1300,9920,10,10,2014,22,0,4.09
1,2,1.0,1220,3000,1.0,0,3,7,920,300,1926,0,98117,47.6823,-122.365,1270,3000,6,10,2014,88,0,4.99
1,4,1.75,2190,9225,1.0,0,4,7,1250,940,1959,0,98028,47.7396,-122.256,2190,9225,7,30,2014,55,0,3.75
1,3,1.5,1060,9711,1.0,0,3,7,1060,0,1963,0,98198,47.4095,-122.315,1650,9711,1,15,2015,52,0,2.9185
1,3,2.5,1830,12750,2.0,0,3,7,1830,0,1991,0,98168,47.5003,-122.328,1610,10000,8,15,2014,23,0,3.0
1,4,1.5,1730,7700,1.0,0,4,7,1010,720,1963,0,98059,47.4996,-122.163,1650,8066,1,5,2015,52,0,3.175
1,3,2.0,2320,7800,1.0,0,4,7,1160,1160,1960,0,98168,47.5141,-122.316,1380,7800,12,29,2014,54,0,3.2
1,4,2.5,2680,10590,2.0,0,3,8,2680,0,2004,0,98019,47.7377,-121.97,2330,5566,10,21,2014,10,0,4.99
1,3,1.75,1590,7617,2.0,0,3,7,1590,0,1986,0,98198,47.3819,-122.312,1490,7450,5,29,2014,28,0,2.1
1,3,1.0,2320,6750,1.0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075,4,27,2015,55,0,3.35
1,4,1.75,1780,11436,1.0,0,5,9,1780,0,1967,0,98004,47.6273,-122.194,2100,12052,8,5,2014,47,0,10.0
1,4,2.0,1570,9600,1.0,0,3,6,1570,0,1950,0,98168,47.4965,-122.303,1880,9000,1,8,2015,65,0,1.718
1,5,3.0,3670,9600,1.0,1,3,8,1980,1690,1955,0,98108,47.5648,-122.316,1730,4933,1,7,2015,60,0,6.05
1,4,2.0,2160,4800,2.0,0,4,7,1290,870,1929,0,98055,47.4777,-122.212,1570,4800,5,1,2015,86,0,3.2495
1,3,1.75,1750,14400,1.0,0,4,7,1750,0,1951,0,98166,47.4535,-122.361,2030,14400,8,13,2014,63,0,3.68
1,2,1.0,1250,5208,1.0,0,3,7,1050,200,1951,0,98002,47.3063,-122.219,1030,5354,3,24,2015,64,0,1.5
1,3,3.0,2290,1407,2.5,0,3,8,1890,400,2014,0,98027,47.5446,-122.017,2230,1407,2,23,2015,1,0,6.35
1,3,2.5,1680,4075,2.0,0,3,7,1680,0,2008,0,98053,47.6964,-122.024,1710,4075,10,20,2014,6,0,3.94
1,4,1.0,1600,10183,1.0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416,7,9,2014,48,0,1.5495
1,5,2.75,2510,9180,1.0,1,4,8,1600,910,1975,0,98052,47.6389,-122.098,2650,9780,7,8,2014,39,0,6.955
1,3,2.5,2350,7035,2.0,0,3,8,2350,0,1989,0,98029,47.5713,-122.02,2270,7192,2,5,2015,26,0,6.135
1,2,1.0,1780,81021,1.0,3,4,9,1780,0,1954,0,98001,47.2712,-122.265,1780,26723,6,26,2014,60,0,2.7
1,2,1.0,670,5600,1.0,0,3,6,670,0,1903,0,98108,47.5498,-122.304,1960,7176,7,17,2014,111,0,2.35
1,3,1.5,1440,9711,1.0,0,3,7,1140,300,1956,0,98028,47.7394,-122.252,1590,9711,9,15,2014,58,0,4.5
1,4,2.25,2200,9351,1.0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,1,5,2015,53,0,4.23
1,3,3.25,3410,25741,2.0,0,4,8,3410,0,1993,0,98014,47.6929,-121.868,1660,25865,9,10,2014,21,0,7.2
1,3,1.75,1550,9720,1.0,0,3,7,1050,500,1976,0,98010,47.3433,-122.037,1550,9750,7,8,2014,38,0,2.55
1,4,2.5,2500,12090,1.0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760,1,12,2015,32,0,5.65
1,3,1.5,1580,3172,1.0,0,4,8,900,680,1946,0,98117,47.6796,-122.393,1580,5000,8,29,2014,68,0,5.245
1,5,1.5,1420,9900,1.0,0,3,7,1050,370,1964,0,98008,47.6348,-122.118,1580,8075,11,10,2014,50,0,4.85
1,4,2.25,2270,9600,1.0,0,3,7,1290,980,1976,0,98023,47.3261,-122.355,1930,15000,8,18,2014,38,0,3.04999
1,4,2.75,2260,4440,2.0,0,3,7,2260,0,2014,0,98001,47.3507,-122.291,2260,4563,2,26,2015,1,0,3.4178
1,3,2.5,1810,4113,2.0,0,3,7,1810,0,2004,0,98042,47.3715,-122.126,1880,4465,11,18,2014,10,0,2.6649
1,4,3.5,2490,5500,2.0,0,3,9,1780,710,2015,0,98136,47.5499,-122.393,1710,5500,5,11,2015,0,0,8.99
1,3,3.25,1600,1882,2.0,0,3,8,1360,240,2000,0,98133,47.7151,-122.355,1390,1379,8,26,2014,14,0,3.45
1,3,2.5,1610,4611,2.0,0,3,8,1610,0,1996,0,98029,47.5678,-122.004,1730,4461,6,19,2014,18,0,5.05
1,3,2.0,1660,15050,1.0,0,3,7,1260,400,1983,0,98034,47.7203,-122.194,1660,7320,7,2,2014,31,0,4.53
1,3,1.75,1500,8352,1.0,2,5,6,750,750,1943,0,98056,47.4883,-122.191,1500,8447,3,19,2015,72,0,3.0
1,3,2.5,2070,25710,1.0,0,5,6,2070,0,1917,0,98022,47.2032,-121.964,1350,17998,2,13,2015,98,0,3.12
1,4,2.25,1830,8734,2.0,0,4,7,1830,0,1991,0,98030,47.3679,-122.179,1870,7212,6,30,2014,23,0,2.85
1,3,1.75,1770,7875,1.0,0,4,7,1170,600,1958,0,98008,47.606,-122.125,1670,8000,9,23,2014,56,0,5.0255
1,2,1.0,1040,3200,1.0,0,3,7,1040,0,1926,0,98103,47.6558,-122.334,1890,4000,11,20,2014,88,0,5.8
1,3,3.5,1560,1490,2.0,0,3,8,1240,320,1995,0,98102,47.6248,-122.319,1560,1662,9,19,2014,19,0,6.25
1,4,1.75,1680,6834,1.5,0,3,7,1680,0,1948,0,98125,47.716,-122.307,950,7425,9,5,2014,66,0,3.75
1,3,2.5,2740,22499,2.0,0,3,9,2740,0,1994,0,98058,47.4597,-122.153,2710,22499,3,11,2015,21,0,5.68
1,5,2.75,3847,17654,1.0,2,5,9,2299,1548,1975,0,98003,47.3379,-122.322,2690,15344,8,22,2014,39,0,8.1
1,3,2.5,1920,9180,2.0,0,3,8,1920,0,1988,0,98055,47.4818,-122.231,1930,7252,5,7,2014,26,0,2.3
1,4,2.5,2840,9354,2.0,0,3,10,2840,0,1990,0,98074,47.6274,-122.04,2540,10200,6,6,2014,24,0,6.5
1,4,2.25,2240,5000,2.0,0,3,8,1770,470,1900,2014,98122,47.6027,-122.295,2120,5000,4,20,2015,1,0,9.05
1,3,1.75,1560,5760,1.0,0,5,6,780,780,1927,0,98106,47.5272,-122.359,1320,7680,10,7,2014,87,0,3.539
1,3,2.5,1590,9736,2.0,0,3,7,1590,0,1985,0,98001,47.33,-122.278,1580,7500,3,18,2015,30,0,2.85
1,4,1.5,1580,7350,1.0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350,11,20,2014,51,0,4.52
1,2,1.0,790,7095,1.0,0,3,6,790,0,1944,0,98178,47.4928,-122.239,1150,7200,3,11,2015,71,0,1.591
1,2,1.0,770,9715,1.0,0,4,6,770,0,1942,0,98168,47.4924,-122.312,1140,9715,2,27,2015,73,0,2.17
